# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,
# Tue Jan 31 08:42:23 2023,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# User preference: *,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,,,,,,,,
# COLUMN hostname:       Host Name,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbperlim:   Orbital Period Limit Flag,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]),,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au],,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag,,,,,,,,,,,,,,,,,,,
# COLUMN pl_rade:        Planet Radius [Earth Radius],,,,,,,,,,,,,,,,,,,
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius],,,,,,,,,,,,,,,,,,,
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius],,,,,,,,,,,,,,,,,,,
# COLUMN pl_radelim:     Planet Radius Limit Flag,,,,,,,,,,,,,,,,,,,
# COLUMN pl_masse:       Planet Mass [Earth Mass],,,,,,,,,,,,,,,,,,,
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.,,,,,,,,,,,,,,,,,,,
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.,,,,,,,,,,,,,,,,,,,
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,frac1,frac2
WASP-60 b,WASP-60,4.3050011,0.0000062,-0.0000062,0,0.0531,0.0006,-0.0006,0,9.64,1.35,-1.35,0,163.358,10.806,-10.806,0,0.140041494,0.140041494
WASP-118 b,WASP-118,4.0460435,0.0000044,-0.0000044,0,0.05453,0.00048,-0.00048,0,16.141,0.404,-0.404,0,163.36462,6.3566,-6.3566,0,0.025029428,0.025029428
CoRoT-26 b,CoRoT-26,4.20474,0.00005,-0.00005,0,0.0526,0.001,-0.001,0,14.12,1.46,-0.78,0,165.26,15.89,-15.89,0,0.103399433,0.055240793
WASP-62 b,WASP-62,4.41195,0.000003,-0.000003,0,,,,,14.796,0.897,-0.897,0,165.2716,25.4264,-25.4264,0,0.060624493,0.060624493
Kepler-77 b,Kepler-77,3.57878087,0.00000023,-0.00000023,0,0.04502,0.00063,-0.00065,0,10.761,0.179,-0.179,0,165.90726,13.34886,-12.7132,0,0.016634142,0.016634142
HAT-P-1 b,HAT-P-1,4.4652934,0.0000093,-0.0000093,0,,,,,13.731,0.661,-0.661,0,166.536,9.852,-9.852,0,0.048139247,0.048139247
HAT-P-1 b,HAT-P-1,4.4652934,0.0000093,-0.0000093,0,0.05535,0.00071,-0.00071,0,13.641,0.437,-0.437,0,166.54292,5.72094,-5.72094,0,0.032035775,0.032035775
HAT-P-1 b,HAT-P-1,4.46529976,0.00000055,-0.00000055,0,0.0553,0.0012,-0.0013,0,13.922,0.594,-0.594,0,166.86075,8.26358,-8.26358,0,0.042666284,0.042666284
HAT-P-1 b,HAT-P-1,4.46529976,0.00000055,-0.00000055,0,0.05561,0.00082,-0.00083,0,14.785,0.213,-0.213,0,166.86075,6.03877,-6.03877,0,0.014406493,0.014406493
WASP-13 b,WASP-13,4.353011,0.000013,-0.000013,0,0.0558,0.0018,-0.0019,0,17.127,0.942,-0.942,0,166.86075,11.12405,-11.75971,0,0.055000876,0.055000876
HATS-10 b,HATS-10,3.312846,0.0000058,-0.0000058,0,0.04491,0.00074,-0.00074,0,10.862,0.684,-0.504,0,167.17858,25.74423,-25.74423,0,0.062971828,0.046400295
WASP-42 b,WASP-42,4.9816819,0.0000011,-0.0000011,0,0.0561,0.0012,-0.0012,0,12.576,0.437,-0.437,0,167.49641,8.89924,-8.89924,0,0.034748728,0.034748728
HAT-P-65 b,HAT-P-65,2.6054552,0.0000031,-0.0000031,0,0.03951,0.00054,-0.00054,0,21.185,1.457,-1.457,0,167.49641,26.37989,-26.37989,0,0.068775077,0.068775077
CoRoT-16 b,CoRoT-16,5.35227,0.0002,-0.0002,0,0.0618,0.0015,-0.0015,0,13.115,1.569,-1.793,0,168.13207,31.14734,-30.51168,0,0.119634007,0.136713687
HAT-P-1 b,HAT-P-1,4.4652968,0.0000018,-0.0000018,0,0.05561,0.00083,-0.00083,0,14.785,0.213,-0.213,0,168.13207,6.3566,-6.3566,0,0.014406493,0.014406493
TOI-4582 b,TOI-4582,31.034,0.001,-0.001,0,,,,,10.536,1.009,-1.345,0,168.44906,15.89142,-15.89142,0,0.095766894,0.127657555
WASP-11 b,WASP-11,3.722465,0.000006,-0.000008,0,0.043,0.002,-0.002,0,10.2,0.673,-0.336,0,168.4499,22.2481,-22.2481,0,0.065980392,0.032941176
HAT-P-1 b,HAT-P-1,4.46529,0.00009,-0.00009,0,0.0551,0.0015,-0.0015,0,15.244,1.233,-1.009,0,168.4499,12.7132,-12.7132,0,0.080884282,0.066189976
WASP-11 b,WASP-11,3.7224793,0.0000007,-0.0000007,0,0.04376,0.00067,-0.00071,0,11.097,0.247,-0.247,0,169.08556,6.67443,-6.3566,0,0.022258268,0.022258268
HAT-P-1 b,HAT-P-1,4.46543,,,0,0.0553,0.0012,-0.0013,0,13.922,0.594,-0.594,0,169.08556,9.5349,-9.5349,0,0.042666284,0.042666284
HAT-P-17 b,HAT-P-17,10.338523,0.000009,-0.000009,0,0.0882,0.0014,-0.0014,0,11.321,0.325,-0.325,0,169.71,5.72,-5.72,0,0.028707711,0.028707711
CoRoT-16 b,CoRoT-16,5.35227,0.0002,-0.0002,0,0.0618,0.0015,-0.0015,0,13.11,1.79,-1.57,0,170.032,27.014,-26.379,0,0.136536995,0.119755912
HAT-P-17 b,HAT-P-17,10.338523,0.000009,-0.000009,0,0.0882,0.0013,-0.0014,0,11.321,0.325,-0.325,0,170.67471,5.40311,-5.40311,0,0.028707711,0.028707711
WASP-80 b,WASP-80,3.06785234,0.00000083,-0.00000079,0,0.0344,0.001,-0.0011,0,11.198,0.336,-0.347,0,170.99254,11.12405,-11.44188,0,0.030005358,0.030987676
WASP-80 b,WASP-80,3.06785952,0.00000077,-0.00000077,0,0.03427,0.00096,-0.001,0,10.671,0.291,-0.303,0,171.6282,11.44188,-11.12405,0,0.027270171,0.028394715
OGLE-TR-111 b,OGLE-TR-111,4.0144479,0.0000041,-0.0000041,0,0.04651,0.00111,-0.00111,0,12.072,0.818,-0.818,0,171.6282,31.783,-31.783,0,0.067760106,0.067760106
WASP-15 b,WASP-15,3.7520656,0.0000028,-0.0000028,0,0.0499,0.0018,-0.0018,0,16.01,0.86,-0.86,0,172,16,-16,0,0.053716427,0.053716427
WASP-15 b,WASP-15,3.75209748,0.00000081,-0.00000081,0,0.0499,0.0017,-0.0018,0,16.006,0.863,-0.863,0,172.26386,17.16282,-16.84499,0,0.053917281,0.053917281
HATS-13 b,HATS-13,3.0440499,0.0000027,-0.0000027,0,0.04057,0.00041,-0.00041,0,13.585,0.392,-0.392,0,172.58169,22.88376,-22.88376,0,0.028855355,0.028855355
OGLE-TR-111 b,OGLE-TR-111,4.0161,,,0,0.04689,0.001,-0.00097,0,11.781,0.639,-0.583,0,174.799,31.782,-31.782,0,0.054239878,0.049486461
Kepler-41 b,Kepler-41,1.855558,0.000007,-0.000007,0,0.03,0.001,-0.001,0,9.98,0.56,-0.56,0,174.8,28.6,-28.6,0,0.056112224,0.056112224
OGLE-TR-111 b,OGLE-TR-111,4.0144477,0.0000016,-0.0000016,0,0.04676,0.00123,-0.00123,0,11.332,0.437,-0.437,0,174.8065,31.783,-31.783,0,0.03856336,0.03856336
WASP-159 b,WASP-159,3.840401,0.000007,-0.000007,0,0.0538,0.0015,-0.0015,0,15.468,1.009,-1.009,0,174.8065,25.4264,-25.4264,0,0.065231446,0.065231446
WASP-15 b,WASP-15,3.7521,0.000009,-0.000011,0,0.0499,0.0019,-0.0017,0,15.457,0.751,-0.65,0,175.12433,13.03103,-12.07754,0,0.048586401,0.042052145
WASP-80 b,WASP-80,3.0678504,0.0000023,-0.0000027,0,0.0346,0.0008,-0.0011,0,10.671,0.291,-0.303,0,176.07,9.534,-12.395,0,0.027270171,0.028394715
XO-2 N b,XO-2 N,2.615864,0.0000016,-0.0000016,0,0.03647,0.00091,-0.001,0,11.119,0.437,-0.684,0,176.39565,20.65895,-19.70546,0,0.039302096,0.061516323
HAT-P-4 b,HAT-P-4,3.0565195,0.0000025,-0.0000025,0,,,,,15.323,0.583,-0.493,0,176.71348,21.61244,-21.61244,0,0.03804738,0.032173856
Kepler-41 b,Kepler-41,1.8555582,0.00000052,-0.00000052,0,0.03101,0.0004,-0.0004,0,14.46,0.22,-0.22,0,177.98,25.43,-25.43,0,0.015214385,0.015214385
WASP-88 b,WASP-88,4.954,0.000019,-0.000019,0,0.06431,0.00065,-0.00062,0,19.055,1.457,-0.785,0,177.98,25.43,-25.43,0,0.076462871,0.041196536
TOI-216.01,TOI-216,34.525528,,,0,,,,,10.1,0.2,-0.2,0,177.98391,6.35657,-6.35657,0,0.01980198,0.01980198
Kepler-41 b,Kepler-41,1.8555577,0.0000003,-0.0000003,0,0.02396,0.00081,-0.0008,0,11.657,0.392,-0.392,0,177.9848,31.33804,-29.55819,0,0.033627863,0.033627863
HATS-44 b,HATS-44,2.7439004,0.0000032,-0.0000032,0,0.03649,0.0003,-0.0003,0,11.96,1.401,-0.796,0,177.9848,34.9613,-34.9613,0,0.117140468,0.066555184
WASP-22 b,WASP-22,3.53269,0.00004,-0.00004,0,0.0468,0.0004,-0.0004,0,12.554,0.448,-0.448,0,177.9848,6.3566,-6.3566,0,0.035685837,0.035685837
WASP-60 b,WASP-60,4.305004,0.0000059,-0.0000059,0,0.05548,0.00046,-0.00046,0,13.731,0.773,-0.773,0,177.9848,11.44188,-11.44188,0,0.056295973,0.056295973
WASP-169 b,WASP-169,5.6114118,0.0000092,-0.0000092,0,0.0681,0.0014,-0.0014,0,14.617,1.681,-0.818,0,178.30263,19.38763,-19.38763,0,0.115003079,0.055962236
WASP-80 b,WASP-80,,,,,0.03479,0.00068,-0.00068,0,11.052,0.247,-0.247,0,178.62046,8.58141,-8.58141,0,0.022348896,0.022348896
XO-2 N b,XO-2 N,2.615864,0.0000016,-0.0000016,0,0.0368,0.0004,-0.0004,0,11.164,0.347,-0.202,0,179.566,17.162,-17.162,0,0.031082049,0.018093873
XO-2 N b,XO-2 N,2.615857,,,0,0.03684,0.0004,-0.00043,0,11.018,0.325,-0.314,0,179.89178,17.48065,-17.48065,0,0.029497186,0.02849882
XO-2 N b,XO-2 N,2.61586178,,,0,0.0368,,,0,11.131,0.135,-0.135,0,179.89178,7.94575,-7.94575,0,0.01212829,0.01212829
Kepler-41 b,Kepler-41,1.8555582,0.00000052,-0.00000052,0,0.03097,0.00036,-0.00036,0,14.46,0.224,-0.224,0,179.89178,21.93027,-21.29461,0,0.01549101,0.01549101
HAT-P-25 b,HAT-P-25,3.652836,0.000019,-0.000019,0,0.0466,0.0005,-0.0005,0,13.339,0.908,-0.628,0,180.202,6.992,-6.992,0,0.06807107,0.047079991
HAT-P-25 b,HAT-P-25,3.652836,0.000019,-0.000019,0,0.04659,0.00049,-0.0005,0,13.339,0.908,-0.628,0,180.20961,6.99226,-6.99226,0,0.06807107,0.047079991
WASP-62 b,WASP-62,4.411953,0.000003,-0.000003,0,0.05672,0.00075,-0.00079,0,15.581,0.673,-0.673,0,180.52744,13.66669,-13.34886,0,0.043193633,0.043193633
HAT-P-25 b,HAT-P-25,3.65281514,0.00000076,-0.00000075,0,0.0466,0.00081,-0.0008,0,12.722,0.538,-0.538,0,180.84527,7.31009,-6.99226,0,0.042288948,0.042288948
HAT-P-39 b,HAT-P-39,3.54387,0.000005,-0.000005,0,0.05095,0.00062,-0.00063,0,17.609,1.233,-0.908,0,180.84527,28.28687,-34.9613,0,0.070021012,0.051564541
Kepler-56 c,Kepler-56,21.40239,0.00059,-0.00062,0,0.1652,0.0059,-0.0059,0,9.8,0.46,-0.46,0,181,21,-19,0,0.046938776,0.046938776
WASP-55 b,WASP-55,4.465633,0.000004,-0.000004,0,0.0533,0.0007,-0.0007,0,14.572,0.56,-0.336,0,181.155,12.713,-12.713,0,0.038429865,0.023057919
WASP-62 b,WASP-62,4.411953,0.000003,-0.000003,0,0.0567,0.0007,-0.0007,0,15.581,0.673,-0.673,0,181.155,12.713,-12.713,0,0.043193633,0.043193633
WASP-22 b,WASP-22,3.5327313,0.0000058,-0.0000058,0,0.047,0.00036,-0.00037,0,12.98,0.684,-0.426,0,181.1631,5.40311,-5.08528,0,0.052696456,0.032819723
WASP-184 b,WASP-184,5.1817,0.00001,-0.00001,0,0.0627,0.0012,-0.0012,0,14.908,1.009,-1.009,0,181.1631,31.783,-31.783,0,0.067681782,0.067681782
WASP-88 b,WASP-88,4.954,0.000019,-0.000019,0,0.06438,0.00073,-0.00074,0,19.055,1.457,-0.785,0,181.1631,24.47291,-24.79074,0,0.076462871,0.041196536
WASP-56 b,WASP-56,4.617101,0.000004,-0.000002,0,0.05458,0.00041,-0.00041,0,12.24,0.392,-0.37,0,181.473,10.806,-11.124,0,0.032026144,0.030228758
WASP-55 b,WASP-55,4.465633,0.000004,-0.000004,0,0.05326,0.00071,-0.00071,0,14.572,0.56,-0.336,0,181.48093,14.30235,-13.34886,0,0.038429865,0.023057919
HAT-P-60 b,HAT-P-60,4.7947813,0.0000024,-0.0000024,0,0.06277,0.00017,-0.00017,0,18.282,0.269,-0.269,0,182.43351,12.07748,-12.07748,0,0.014713926,0.014713926
WASP-157 b,WASP-157,3.9516205,0.000004,-0.000004,0,0.0529,0.0017,-0.0017,0,11.938,0.527,-0.527,0,182.43442,29.55819,-29.55819,0,0.044144748,0.044144748
WASP-25 b,WASP-25,3.7648327,0.0000009,-0.0000009,0,0.04738,0.00047,-0.00047,0,13.675,0.673,-0.56,0,182.43442,13.34886,-13.34886,0,0.049213894,0.04095064
Kepler-432 b,Kepler-432,52.50113,0.00011,-0.00011,0,0.3025,0.0064,-0.0056,0,12.834,0.404,-0.437,0,182.75225,7.94575,-7.31009,0,0.031478884,0.034050179
K2-30 b,K2-30,4.098503,0.000011,-0.000011,0,0.04839,0.00076,-0.00076,0,11.646,0.56,-0.572,0,184.02357,8.89924,-8.58141,0,0.048085179,0.049115576
WASP-25 b,WASP-25,3.764825,0.000005,-0.000005,0,0.0473,0.0004,-0.0004,0,13.675,0.673,-0.56,0,184.334,12.713,-12.713,0,0.049213894,0.04095064
HAT-P-17 b,HAT-P-17,10.33852,0.000009,-0.000009,0,,,,,11.769,0.448,-0.448,0,184.3414,19.0698,-19.0698,0,0.038066106,0.038066106
HAT-P-55 b,HAT-P-55,3.5852467,0.0000064,-0.0000064,0,0.04604,0.00056,-0.00055,0,13.249,0.616,-0.616,0,184.3414,16.84499,-17.16282,0,0.046494075,0.046494075
WASP-25 b,WASP-25,3.764825,0.000005,-0.000005,0,0.0473,0.0004,-0.0004,0,13.675,0.673,-0.56,0,184.3414,12.7132,-12.7132,0,0.049213894,0.04095064
WASP-62 b,WASP-62,4.41194,0.000004,-0.000004,0,0.0571,0.0005,-0.0005,0,15.02,0.56,-0.336,0,184.3414,9.5349,-9.5349,0,0.037283622,0.022370173
HAT-P-40 b,HAT-P-40,4.457243,0.00001,-0.00001,0,0.06076,0.00062,-0.0015,0,19.392,0.695,-0.695,0,184.65923,10.48839,-10.80622,0,0.035839521,0.035839521
HAT-P-55 b,HAT-P-55,3.5852467,0.0000064,-0.0000064,0,0.04604,0.00056,-0.00056,0,13.249,0.616,-0.616,0,184.97706,17.79848,-17.79848,0,0.046494075,0.046494075
WASP-34 b,WASP-34,4.3176782,0.0000045,-0.0000045,0,0.0521,0.0012,-0.0012,0,13.675,1.233,-0.897,0,185.29489,9.5349,-9.85273,0,0.090164534,0.06559415
HAT-P-3 b,HAT-P-3,2.899736,0.000002,-0.000002,0,0.03842,0.0008,-0.0008,0,10.615,0.347,-0.347,0,185.61272,8.89924,-8.89924,0,0.03268959,0.03268959
WASP-22 b,WASP-22,3.5327313,0.0000058,-0.0000058,0,0.04698,0.00037,-0.00037,0,12.98,0.684,-0.426,0,186.876,5.403,-5.403,0,0.052696456,0.032819723
K2-30 b,K2-30,4.09849,0.00002,-0.00002,0,0.0419,0.0016,-0.0012,0,11.982,0.258,-0.213,0,187.20187,7.31009,-6.99226,0,0.021532298,0.017776665
WASP-34 b,WASP-34,4.3176782,0.0000045,-0.0000045,0,0.0524,0.0004,-0.0004,0,13.675,1.233,-0.897,0,187.51,3.18,-3.18,0,0.090164534,0.06559415
WASP-70 A b,WASP-70 A,3.7130203,0.0000047,-0.0000047,0,0.04853,0.00062,-0.00062,0,13.047,0.818,-1.143,0,187.512,6.992,-6.992,0,0.062696405,0.087606346
HAT-P-3 b,HAT-P-3,2.899736,0.000002,-0.000002,0,0.03866,0.00041,-0.00041,0,9.27,0.616,-0.616,0,187.83,5.721,-5.721,0,0.066450917,0.066450917
HATS-13 b,HATS-13,3.0440499,0.0000027,-0.0000027,0,0.04059,0.00041,-0.00042,0,13.585,0.392,-0.392,0,188.15536,27.65121,-31.14734,0,0.028855355,0.028855355
WASP-15 b,WASP-15,3.75209748,0.00000081,-0.00000081,0,0.05165,0.00067,-0.00067,0,15.782,0.516,-0.516,0,188.15536,6.03877,-6.03877,0,0.032695476,0.032695476
XO-2 N b,XO-2 N,2.615864,0.0000016,-0.0000016,0,0.03616,0.00119,-0.00247,0,11.03,0.46,-0.942,0,188.47319,13.03103,-25.10857,0,0.041704442,0.085403445
Kepler-423 b,Kepler-423,2.6843285,0.00000007,-0.00000007,0,0.03585,0.00052,-0.00114,0,13.361,0.583,-0.583,0,189.101,25.743,-25.743,0,0.043634458,0.043634458
HAT-P-3 b,HAT-P-3,2.89973838,0.00000027,-0.00000027,0,0.03878,0.00065,-0.00065,0,10.211,0.381,-0.381,0,189.10885,7.62792,-7.62792,0,0.037312702,0.037312702
XO-2 N b,XO-2 N,2.61585922,0.00000028,-0.00000028,0,0.03665,0.00064,-0.00064,0,11.422,0.347,-0.347,0,189.10885,6.99226,-6.67443,0,0.030379968,0.030379968
HATS-53 b,HATS-53,3.8537768,0.0000038,-0.0000038,0,0.04753,0.00066,-0.00066,0,15.02,0.628,-0.628,0,189.10885,28.28687,-28.28687,0,0.041810919,0.041810919
HAT-P-3 b,HAT-P-3,2.899703,,,0,0.03882,0.0006,-0.00077,0,10.077,0.482,-0.549,0,189.42668,7.62792,-8.26358,0,0.047831696,0.0544805
XO-2 N b,XO-2 N,2.61585922,0.00000028,-0.00000028,0,0.03673,0.00064,-0.00064,0,11.422,0.347,-0.347,0,189.737,6.674,-6.674,0,0.030379968,0.030379968
WASP-70 A b,WASP-70 A,3.7130203,0.0000047,-0.0000047,0,0.04855,0.00061,-0.00063,0,13.047,0.818,-1.121,0,189.74451,8.26358,-8.26358,0,0.062696405,0.085920135
WASP-25 b,WASP-25,3.7648327,0.0000009,-0.0000009,0,0.04819,0.00058,-0.00058,0,13.978,0.359,-0.359,0,190.06234,13.98452,-13.98452,0,0.025683216,0.025683216
HAT-P-39 b,HAT-P-39,3.54387,0.000005,-0.000005,0,0.0509,0.0006,-0.0006,0,17.609,1.211,-0.908,0,190.372,31.464,-31.464,0,0.068771651,0.051564541
HAT-P-3 b,HAT-P-3,2.899738,0.000007,-0.000007,0,,,,,9.976,0.235,-0.325,0,190.38017,8.26358,-8.26358,0,0.023556536,0.032578188
HAT-P-3 b,HAT-P-3,2.899703,0.000054,-0.000054,0,0.03894,0.0007,-0.0007,0,9.976,0.516,-0.516,0,190.38017,8.26358,-8.26358,0,0.051724138,0.051724138
WASP-56 b,WASP-56,4.617101,0.000003,-0.000003,0,0.05614,0.0004,-0.00041,0,12.24,0.392,-0.37,0,190.38017,12.7132,-12.39537,0,0.032026144,0.030228758
WASP-124 b,WASP-124,3.37265,0.000001,-0.000001,0,0.0449,0.0007,-0.0007,0,13.899,0.336,-0.336,0,190.698,22.2481,-22.2481,0,0.024174401,0.024174401
HATS-56 b,HATS-56,4.324799,0.000027,-0.000027,0,0.06043,0.00022,-0.00022,0,18.921,0.437,-0.616,0,191.33366,11.12405,-11.12405,0,0.023096031,0.032556419
Kepler-74 b,Kepler-74,7.340711,0.000006,-0.000006,0,0.07813,0.00084,-0.00088,0,10.761,0.224,-0.224,0,191.96932,27.96904,-29.87602,0,0.020815909,0.020815909
Kepler-423 b,Kepler-423,2.6843285,0.00000007,-0.00000007,0,0.03582,0.00056,-0.00057,0,13.361,0.583,-0.583,0,192.60498,20.02329,-19.38763,0,0.043634458,0.043634458
WASP-54 b,WASP-54,3.6936411,0.0000059,-0.0000059,0,0.04988,0.00043,-0.00045,0,18.528,1.009,-0.93,0,192.60498,5.72094,-5.72094,0,0.054458117,0.050194301
HAT-P-3 b,HAT-P-3,2.899736,0.000002,-0.000002,0,0.03899,0.00062,-0.00065,0,10.077,0.482,-0.549,0,193.55847,6.67443,-6.99226,0,0.047831696,0.0544805
NGTS-23 b,NGTS-23,4.0764326,0.0000041,-0.0000041,0,0.0504,0.012,-0.012,0,14.202,0.336,-0.336,0,194.82881,30.82936,-30.82936,0,0.02365864,0.02365864
K2-29 b,K2-29,3.2589263,0.0000015,-0.0000015,0,0.04097,0.00064,-0.00064,0,11.209,0.796,-0.751,0,194.82979,8.58141,-8.26358,0,0.071014363,0.066999732
HATS-25 b,HATS-25,4.2986432,0.0000045,-0.0000045,0,0.05163,0.0006,-0.0006,0,14.123,1.121,-1.121,0,194.82979,13.34886,-13.34886,0,0.079374071,0.079374071
HAT-P-63 b,HAT-P-63,3.377728,0.000013,-0.000013,0,0.04294,0.00035,-0.00035,0,12.543,0.37,-0.37,0,195.14664,7.62788,-7.62788,0,0.029498525,0.029498525
HAT-P-40 b,HAT-P-40,4.457243,0.00001,-0.00001,0,0.0608,0.0006,-0.0015,0,19.392,0.695,-0.695,0,195.457,12.077,-12.077,0,0.035839521,0.035839521
HAT-P-27 b,HAT-P-27,3.0395824,0.0000035,-0.0000035,0,0.03998,0.00084,-0.00091,0,11.433,0.785,-0.673,0,195.78328,9.5349,-9.5349,0,0.068660894,0.05886469
WASP-22 b,WASP-22,3.53273064,0.0000007,-0.0000007,0,0.0489,0.001,-0.0004,0,13.44,0.516,-0.303,0,196.10111,8.89924,-5.72094,0,0.038392857,0.022544643
HAT-P-27 b,HAT-P-27,3.039577,0.000005,-0.000006,0,0.04,0.0008,-0.0008,0,11.43,0.78,-0.67,0,197.05,9.53,-9.53,0,0.06824147,0.058617673
HD 209458 b,HD 209458,3.5239,0.0046,-0.0046,0,0.046,0.001,-0.001,0,15.92,1.12,-1.12,0,197.05,15.89,-15.89,0,0.070351759,0.070351759
K2-30 b,K2-30,4.098507,0.000028,-0.000028,0,0.04986,0.00035,-0.00035,0,13.406,0.673,-0.673,0,198.00809,9.85273,-9.85273,0,0.050201402,0.050201402
HAT-P-28 b,HAT-P-28,3.257215,0.000007,-0.000007,0,0.0434,0.0007,-0.0007,0,13.585,1.267,-0.919,0,198.953,11.759,-11.759,0,0.09326463,0.067648141
WASP-55 b,WASP-55,4.4656291,0.0000011,-0.0000011,0,0.0558,0.0006,-0.0006,0,14.964,0.359,-0.247,0,199.27941,12.07754,-12.39537,0,0.023990912,0.016506282
Kepler-74 b,Kepler-74,7.340711,0.000006,-0.000006,0,0.0781,0.0007,-0.0007,0,10.76,0.22,-0.22,0,200.22,38.14,-38.14,0,0.020446097,0.020446097
TOI-1670 c,TOI-1670,40.74976,0.000022,-0.00021,0,0.249,0.005,-0.005,0,11.063,0.28,-0.28,0,200.2319,28.60456,-25.42627,0,0.025309591,0.025309591
WASP-90 b,WASP-90,3.916243,0.000003,-0.000003,0,0.0562,0.0012,-0.0012,0,18.271,1.009,-1.009,0,200.2329,22.2481,-22.2481,0,0.055224126,0.055224126
Kepler-15 b,Kepler-15,4.9427809,0.0000014,-0.0000014,0,0.05705,0.00069,-0.00066,0,10.761,0.673,-0.785,0,201.18639,14.62018,-14.30235,0,0.062540656,0.072948611
Kepler-6 b,Kepler-6,3.234702,0.0000033,-0.0000033,0,0.04438,0.00198,-0.00097,0,13.103,0.628,-0.291,0,201.18639,19.38763,-10.80622,0,0.047927955,0.022208655
WASP-54 b,WASP-54,3.6936411,0.0000043,-0.0000074,0,0.04987,0.00044,-0.00044,0,18.528,1.009,-0.93,0,202.131,7.945,-7.628,0,0.054458117,0.050194301
HAT-P-28 b,HAT-P-28,3.257215,0.000007,-0.000007,0,0.04337,0.00066,-0.0007,0,13.585,1.233,-0.919,0,202.45771,11.75971,-11.75971,0,0.09076187,0.067648141
NGTS-25 b,NGTS-25,2.823093,0.0000033,-0.0000033,0,0.0388,0.0014,-0.002,0,11.467,0.392,-0.583,0,203.09235,18.43405,-16.52708,0,0.034185053,0.050841545
HD 209458 b,HD 209458,,,,,,,,,16.264,0.829,-0.829,0,203.4,28.6,-28.6,0,0.050971471,0.050971471
TOI-2207 b,TOI-2207,8.001968,0.000024,-0.000025,0,0.0854,0.0015,-0.0016,0,11.153,0.314,-0.303,0,203.41018,31.78284,-38.13941,0,0.02815386,0.027167578
WASP-57 b,WASP-57,2.83891856,0.00000081,-0.00000081,0,0.03772,0.00083,-0.00089,0,11.769,0.583,-0.583,0,204.36469,17.79848,-17.16282,0,0.049536919,0.049536919
WASP-57 b,WASP-57,2.83891856,0.00000081,-0.00000081,0,0.03769,0.00097,-0.00097,0,11.769,0.594,-0.594,0,204.68252,19.70546,-19.70546,0,0.050471578,0.050471578
Kepler-6 b,Kepler-6,3.2346994,0.00000035,-0.00000035,0,0.04448,0.0019,-0.00084,0,13.103,0.583,-0.247,0,205.63601,17.48065,-13.03103,0,0.044493627,0.018850645
HAT-P-3 b,HAT-P-3,2.8997,0.000054,-0.000054,0,,,,,10.536,0.785,-0.785,0,206.5895,34.9613,-34.9613,0,0.074506454,0.074506454
HATS-26 b,HATS-26,3.3023881,0.0000076,-0.0000076,0,0.04735,0.00133,-0.00068,0,19.616,2.354,-2.354,0,206.5895,24.15508,-24.15508,0,0.120004078,0.120004078
HAT-P-4 b,HAT-P-4,3.0565254,0.0000012,-0.0000012,0,0.04449,0.00083,-0.0012,0,14.28,0.549,-0.673,0,206.90733,10.48839,-11.75971,0,0.038445378,0.047128852
HATS-29 b,HATS-29,4.6058749,0.0000063,-0.0000063,0,0.05475,0.00088,-0.00088,0,14.022,0.684,-0.684,0,207.54299,20.02329,-20.02329,0,0.048780488,0.048780488
WASP-165 b,WASP-165,3.465509,0.000023,-0.000023,0,0.04823,0.00091,-0.00092,0,14.123,2.13,-1.906,0,209.13214,30.82951,-29.24036,0,0.150817815,0.134957162
